sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,authentic,53951,666,1000,1.5015015015015014
train,authentic,53961,1200,1600,1.3333333333333333
train,authentic,53963,70,632,9.028571428571428
train,authentic,53993,90,1169,12.988888888888889
train,authentic,54000,512,516,1.0078125
train,authentic,54002,1200,1600,1.3333333333333333
train,authentic,54003,1912,2568,1.3430962343096233
train,authentic,54019,256,256,1.0
train,authentic,54076,666,1000,1.5015015015015014
train,authentic,5410,256,256,1.0
train,authentic,54150,405,234,0.5777777777777777
train,authentic,54152,666,1000,1.5015015015015014
train,authentic,5417,666,1000,1.5015015015015014
train,authentic,54268,256,256,1.0
train,authentic,54274,256,256,1.0
train,authentic,54309,223,444,1.9910313901345291
train,authentic,54397,256,256,1.0
train,authentic,54439,256,320,1.25
train,authentic,54475,256,256,1.0
train,authentic,54527,513,512,0.9980506822612085
train,authentic,54543,1024,1024,1.0
train,authentic,54544,69,807,11.695652173913043
train,authentic,54545,512,512,1.0
train,authentic,54553,520,696,1.3384615384615384
train,authentic,54573,666,1000,1.5015015015015014
train,authentic,5462,256,256,1.0
train,authentic,54636,520,696,1.3384615384615384
train,authentic,54689,256,320,1.25
train,authentic,54710,165,413,2.503030303030303
train,authentic,54737,666,1000,1.5015015015015014
train,authentic,54790,256,320,1.25
train,authentic,54847,256,256,1.0
train,authentic,54849,256,256,1.0
train,authentic,54880,520,696,1.3384615384615384
train,authentic,54922,1912,2568,1.3430962343096233
train,authentic,5494,666,1000,1.5015015015015014
train,authentic,54942,90,502,5.5777777777777775
train,authentic,54945,3888,2592,0.6666666666666666
train,authentic,54974,1200,1600,1.3333333333333333
train,authentic,54998,1200,1600,1.3333333333333333
train,authentic,55005,293,380,1.2969283276450512
train,authentic,55025,512,730,1.42578125
train,authentic,55030,1912,2568,1.3430962343096233
train,authentic,55031,512,640,1.25
train,authentic,55037,441,260,0.5895691609977324
train,authentic,5506,73,464,6.3561643835616435
train,authentic,55072,274,750,2.7372262773722627
train,authentic,55079,512,741,1.447265625
train,authentic,55112,256,256,1.0
train,authentic,55156,189,1131,5.984126984126984
train,authentic,55175,666,1000,1.5015015015015014
train,authentic,55226,132,573,4.340909090909091
train,authentic,55232,512,640,1.25
train,authentic,55247,256,320,1.25
train,authentic,55249,666,1000,1.5015015015015014
train,authentic,55291,512,512,1.0
train,authentic,55300,1104,1236,1.1195652173913044
train,authentic,55317,256,256,1.0
train,authentic,55380,666,1000,1.5015015015015014
train,authentic,55490,360,360,1.0
train,authentic,55494,360,360,1.0
train,authentic,55497,1024,1024,1.0
train,authentic,55536,232,835,3.5991379310344827
train,authentic,55541,850,910,1.0705882352941176
train,authentic,55585,512,547,1.068359375
train,authentic,55600,666,1000,1.5015015015015014
train,authentic,55650,2592,3888,1.5
train,authentic,55651,200,340,1.7
train,authentic,55655,666,1000,1.5015015015015014
train,authentic,55667,666,1000,1.5015015015015014
train,authentic,55674,117,701,5.9914529914529915
train,authentic,55684,3888,2592,0.6666666666666666
train,authentic,55695,393,275,0.6997455470737913
train,authentic,55712,512,534,1.04296875
train,authentic,5573,256,320,1.25
train,authentic,55766,360,360,1.0
train,authentic,55790,568,512,0.9014084507042254
train,authentic,55806,238,819,3.4411764705882355
train,authentic,55816,666,1000,1.5015015015015014
train,authentic,55818,287,560,1.951219512195122
train,authentic,55931,520,696,1.3384615384615384
train,authentic,56002,1200,1600,1.3333333333333333
train,authentic,5602,256,320,1.25
train,authentic,56052,143,883,6.174825174825175
train,authentic,56106,256,256,1.0
train,authentic,56127,451,665,1.4745011086474502
train,authentic,56145,1200,1600,1.3333333333333333
train,authentic,56173,256,256,1.0
train,authentic,56181,205,251,1.224390243902439
train,authentic,56232,205,382,1.8634146341463416
train,authentic,5626,360,360,1.0
train,authentic,56264,520,696,1.3384615384615384
train,authentic,56269,256,320,1.25
train,authentic,56297,512,512,1.0
train,authentic,56311,131,541,4.129770992366412
train,authentic,56339,256,256,1.0
train,authentic,56376,666,1000,1.5015015015015014
train,authentic,56390,1200,1600,1.3333333333333333
train,authentic,56402,512,662,1.29296875
train,authentic,56443,256,256,1.0
train,authentic,56452,512,518,1.01171875
train,authentic,56472,360,360,1.0
train,authentic,56515,1200,1600,1.3333333333333333
train,authentic,56544,810,375,0.46296296296296297
train,authentic,56549,666,1000,1.5015015015015014
train,authentic,56563,1200,1600,1.3333333333333333
train,authentic,56589,666,1000,1.5015015015015014
train,authentic,56623,1200,1600,1.3333333333333333
train,authentic,56723,520,696,1.3384615384615384
train,authentic,5675,256,256,1.0
train,authentic,56771,512,512,1.0
train,authentic,56778,256,320,1.25
train,authentic,56787,624,734,1.1762820512820513
train,authentic,56793,666,1000,1.5015015015015014
train,authentic,568,360,360,1.0
train,authentic,56838,1200,1600,1.3333333333333333
train,authentic,56839,79,775,9.810126582278482
train,authentic,56859,256,256,1.0
train,authentic,569,125,434,3.472
train,authentic,56903,666,1000,1.5015015015015014
train,authentic,56964,256,320,1.25
train,authentic,56992,1200,1600,1.3333333333333333
train,authentic,56994,250,231,0.924
train,authentic,56997,1912,2568,1.3430962343096233
train,authentic,57,256,320,1.25
train,authentic,57011,3888,2592,0.6666666666666666
train,authentic,57066,159,1017,6.39622641509434
train,authentic,57076,666,1000,1.5015015015015014
train,authentic,57078,124,609,4.911290322580645
train,authentic,57085,512,668,1.3046875
train,authentic,57143,512,631,1.232421875
train,authentic,57172,311,706,2.270096463022508
train,authentic,57239,360,360,1.0
train,authentic,57262,256,256,1.0
train,authentic,57317,256,256,1.0
train,authentic,57324,106,679,6.40566037735849
train,authentic,57328,666,1000,1.5015015015015014
train,authentic,5734,666,1000,1.5015015015015014
train,authentic,57342,256,256,1.0
train,authentic,57390,256,256,1.0
train,authentic,57398,666,1000,1.5015015015015014
train,authentic,57505,1200,1600,1.3333333333333333
train,authentic,57512,1912,2568,1.3430962343096233
train,authentic,5756,86,398,4.627906976744186
train,authentic,57635,2592,3888,1.5
train,authentic,57643,666,1000,1.5015015015015014
train,authentic,57652,112,1596,14.25
train,authentic,57664,520,696,1.3384615384615384
train,authentic,5772,512,678,1.32421875
train,authentic,57800,512,512,1.0
train,authentic,57823,96,593,6.177083333333333
train,authentic,57875,666,1000,1.5015015015015014
train,authentic,57883,1200,1600,1.3333333333333333
train,authentic,57892,1423,1619,1.1377371749824314
train,authentic,5792,360,360,1.0
train,authentic,57927,512,512,1.0
train,authentic,57993,520,696,1.3384615384615384
train,authentic,58055,256,320,1.25
train,authentic,58065,666,1000,1.5015015015015014
train,authentic,5807,512,659,1.287109375
train,authentic,58081,88,732,8.318181818181818
train,authentic,58090,439,419,0.9544419134396356
train,authentic,58128,131,911,6.9541984732824424
train,authentic,58142,256,320,1.25
train,authentic,58197,100,655,6.55
train,authentic,58252,64,434,6.78125
train,authentic,58293,1200,1600,1.3333333333333333
train,authentic,58338,621,513,0.8260869565217391
train,authentic,58339,256,320,1.25
train,authentic,58419,666,1000,1.5015015015015014
train,authentic,58423,256,256,1.0
train,authentic,58445,512,640,1.25
train,authentic,58486,1024,1024,1.0
train,authentic,58501,666,1000,1.5015015015015014
train,authentic,58510,256,256,1.0
train,authentic,58544,520,696,1.3384615384615384
train,authentic,58579,512,682,1.33203125
train,authentic,58588,256,320,1.25
train,authentic,5863,2592,3888,1.5
train,authentic,58677,520,696,1.3384615384615384
train,authentic,58692,151,211,1.3973509933774835
train,authentic,58697,360,360,1.0
train,authentic,58710,360,360,1.0
train,authentic,58718,512,777,1.517578125
train,authentic,58723,256,256,1.0
train,authentic,58782,2592,3888,1.5
train,authentic,58876,874,308,0.3524027459954233
train,authentic,58888,1200,1600,1.3333333333333333
train,authentic,58894,134,457,3.41044776119403
train,authentic,58910,256,256,1.0
train,authentic,58955,256,256,1.0
train,authentic,58975,512,512,1.0
train,authentic,59000,67,449,6.701492537313433
train,authentic,59018,520,512,0.9846153846153847
train,authentic,59028,520,696,1.3384615384615384
train,authentic,59069,512,711,1.388671875
train,authentic,59142,512,514,1.00390625
train,authentic,59144,1024,1280,1.25
train,authentic,59148,360,360,1.0
train,authentic,5915,1912,2568,1.3430962343096233
train,authentic,59183,666,1000,1.5015015015015014
train,authentic,59193,1602,1525,0.9519350811485643
train,authentic,59214,2592,3888,1.5
train,authentic,59255,928,650,0.7004310344827587
train,authentic,59297,2592,3888,1.5
train,authentic,59320,343,1021,2.9766763848396502
train,authentic,59327,666,1000,1.5015015015015014
train,authentic,5937,256,256,1.0
train,authentic,59375,547,554,1.012797074954296
train,authentic,59380,331,341,1.0302114803625377
train,authentic,59381,256,256,1.0
train,authentic,5939,360,360,1.0
train,authentic,59453,256,320,1.25
train,authentic,59456,360,360,1.0
train,authentic,59467,106,616,5.811320754716981
train,authentic,59531,256,256,1.0
train,authentic,59597,1200,1600,1.3333333333333333
train,authentic,59617,258,613,2.375968992248062
train,authentic,59645,512,614,1.19921875
train,authentic,59651,666,1000,1.5015015015015014
train,authentic,59655,1200,1600,1.3333333333333333
train,authentic,59679,256,256,1.0
train,authentic,59710,256,256,1.0
train,authentic,59715,512,522,1.01953125
train,authentic,598,666,1000,1.5015015015015014
train,authentic,59840,227,1161,5.11453744493392
train,authentic,59856,1170,1090,0.9316239316239316
train,authentic,59910,3888,2592,0.6666666666666666
train,authentic,59919,3888,2592,0.6666666666666666
train,authentic,59951,666,1000,1.5015015015015014
train,authentic,59969,666,1000,1.5015015015015014
train,authentic,59991,1200,1600,1.3333333333333333
train,authentic,60033,163,930,5.705521472392638
train,authentic,60046,520,696,1.3384615384615384
train,authentic,60057,151,477,3.1589403973509933
train,authentic,6006,287,274,0.9547038327526133
train,authentic,60075,203,481,2.3694581280788176
train,authentic,60076,109,614,5.63302752293578
train,authentic,6011,263,253,0.9619771863117871
train,authentic,60113,1024,1024,1.0
train,authentic,60122,520,696,1.3384615384615384
train,authentic,60154,1200,1600,1.3333333333333333
train,authentic,60193,666,1000,1.5015015015015014
train,authentic,60195,256,256,1.0
train,authentic,60233,512,512,1.0
train,authentic,60244,529,512,0.9678638941398866
train,authentic,60265,1024,1024,1.0
train,authentic,60269,512,640,1.25
train,authentic,6030,256,256,1.0
train,authentic,60323,1200,1600,1.3333333333333333
train,authentic,60327,512,772,1.5078125
train,authentic,60340,821,932,1.1352009744214373
train,authentic,60378,1200,1600,1.3333333333333333
train,authentic,60399,1200,1600,1.3333333333333333
train,authentic,60408,1912,2568,1.3430962343096233
train,authentic,60434,256,320,1.25
train,authentic,60457,3888,2592,0.6666666666666666
train,authentic,60501,360,360,1.0
train,authentic,60527,180,901,5.0055555555555555
train,authentic,60539,520,696,1.3384615384615384
train,authentic,6060,119,726,6.100840336134453
train,authentic,60687,1024,1024,1.0
train,authentic,60701,666,1000,1.5015015015015014
train,authentic,60705,512,512,1.0
train,authentic,60760,666,1000,1.5015015015015014
train,authentic,60829,173,194,1.1213872832369942
train,authentic,60867,3888,2592,0.6666666666666666
train,authentic,60927,173,74,0.4277456647398844
train,authentic,60947,2592,3888,1.5
train,authentic,60954,222,1401,6.3108108108108105
train,authentic,60986,157,515,3.2802547770700636
train,authentic,60993,1912,2568,1.3430962343096233
train,authentic,610,185,497,2.6864864864864866
train,authentic,61022,256,320,1.25
train,authentic,6103,209,538,2.574162679425837
train,authentic,61030,211,344,1.6303317535545023
train,authentic,61072,256,256,1.0
train,authentic,61078,318,338,1.0628930817610063
train,authentic,6111,512,640,1.25
train,authentic,61166,512,512,1.0
train,authentic,6117,116,757,6.525862068965517
train,authentic,61212,398,265,0.6658291457286433
train,authentic,61221,512,632,1.234375
train,authentic,61270,360,360,1.0
train,authentic,61298,2592,3888,1.5
train,authentic,6130,666,1000,1.5015015015015014
train,authentic,61326,512,512,1.0
train,authentic,61338,256,320,1.25
train,authentic,61355,363,576,1.5867768595041323
train,authentic,61450,666,1000,1.5015015015015014
train,authentic,61492,1200,1600,1.3333333333333333
train,authentic,61506,666,1000,1.5015015015015014
train,authentic,61540,256,256,1.0
train,authentic,61566,256,320,1.25
train,authentic,6159,256,256,1.0
train,authentic,61595,1912,2568,1.3430962343096233
train,authentic,6164,512,591,1.154296875
train,authentic,61674,666,1000,1.5015015015015014
train,authentic,61741,475,1413,2.9747368421052633
train,authentic,61744,512,512,1.0
train,authentic,61868,512,684,1.3359375
train,authentic,6187,163,1382,8.478527607361963
train,authentic,61883,512,515,1.005859375
train,authentic,6190,256,320,1.25
train,authentic,61903,360,360,1.0
train,authentic,61946,256,320,1.25
train,authentic,61966,666,1000,1.5015015015015014
train,authentic,61997,162,187,1.154320987654321
train,authentic,62029,520,696,1.3384615384615384
train,authentic,62032,666,1000,1.5015015015015014
train,authentic,62064,1024,1024,1.0
train,authentic,62095,79,679,8.594936708860759
train,authentic,6212,1912,2568,1.3430962343096233
train,authentic,62151,520,696,1.3384615384615384
train,authentic,62164,1200,1600,1.3333333333333333
train,authentic,62195,512,687,1.341796875
train,authentic,62249,512,512,1.0
train,authentic,62273,3888,2592,0.6666666666666666
train,authentic,62284,131,1578,12.045801526717558
train,authentic,62327,1200,1600,1.3333333333333333
train,authentic,62330,1200,1600,1.3333333333333333
train,authentic,62358,1028,1384,1.3463035019455254
train,authentic,62359,666,1000,1.5015015015015014
train,authentic,62463,2592,3888,1.5
train,authentic,62504,1200,1600,1.3333333333333333
train,authentic,62519,123,435,3.5365853658536586
train,authentic,62623,360,360,1.0
train,authentic,62625,520,696,1.3384615384615384
train,authentic,62628,1200,1600,1.3333333333333333
train,authentic,62643,666,1000,1.5015015015015014
train,authentic,6269,256,256,1.0
train,authentic,62733,256,320,1.25
train,authentic,62748,512,632,1.234375
train,authentic,62754,1024,1024,1.0
train,authentic,62767,128,813,6.3515625
train,authentic,62793,512,772,1.5078125
train,authentic,62828,170,1581,9.3
train,authentic,62833,512,512,1.0
train,authentic,62871,1200,1600,1.3333333333333333
train,authentic,62893,178,254,1.4269662921348314
train,authentic,6301,256,320,1.25
train,authentic,63025,1912,2568,1.3430962343096233
train,authentic,63046,256,256,1.0
train,authentic,6309,116,830,7.155172413793103
train,authentic,63095,1912,2568,1.3430962343096233
train,authentic,63100,666,1000,1.5015015015015014
train,authentic,63102,256,256,1.0
train,authentic,63117,256,320,1.25
train,authentic,63146,666,1000,1.5015015015015014
train,authentic,63197,1200,1600,1.3333333333333333
train,authentic,63205,204,1867,9.151960784313726
