sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match
train,forged,64971,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64971.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64971.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,64972,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64972.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64972.npy,512,772,1,512,1.5078125,512.0,False
train,forged,65039,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65039.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65039.npy,100,1071,1,100,10.71,100.0,False
train,forged,65065,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65065.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65065.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,6508,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6508.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6508.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False
train,forged,6516,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6516.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6516.npy,256,256,1,256,1.0,256.0,False
train,forged,65167,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65167.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65167.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,65177,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65177.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65177.npy,512,642,1,512,1.25390625,512.0,False
train,forged,65189,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65189.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65189.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,65200,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65200.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65200.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,65214,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65214.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65214.npy,256,256,1,256,1.0,256.0,False
train,forged,65230,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65230.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65230.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,65242,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65242.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65242.npy,152,133,1,152,0.875,152.0,False
train,forged,653,/content/drive/MyDrive/Scientific Image Data/train_images/forged/653.png,/content/drive/MyDrive/Scientific Image Data/train_masks/653.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,65311,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65311.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65311.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,65322,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65322.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65322.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,65371,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65371.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65371.npy,233,1042,1,233,4.472103004291846,233.0,False
train,forged,65382,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65382.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65382.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,65396,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65396.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65396.npy,512,634,1,512,1.23828125,512.0,False
train,forged,65399,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65399.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65399.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,6540,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6540.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6540.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,65463,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65463.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65463.npy,388,523,2,388,1.347938144329897,194.0,False
train,forged,65465,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65465.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65465.npy,256,256,2,256,1.0,128.0,False
train,forged,65481,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65481.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65481.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,65532,/content/drive/MyDrive/Scientific Image Data/train_images/forged/65532.png,/content/drive/MyDrive/Scientific Image Data/train_masks/65532.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,6566,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6566.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6566.npy,512,512,2,512,1.0,256.0,False
train,forged,6580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6580.npy,512,512,1,512,1.0,512.0,False
train,forged,6581,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6581.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6581.npy,256,320,1,256,1.25,256.0,False
train,forged,6596,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6596.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6596.npy,80,552,1,80,6.9,80.0,False
train,forged,6618,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6618.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6618.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,6620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6620.npy,360,360,1,360,1.0,360.0,False
train,forged,6633,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6633.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6633.npy,256,256,2,256,1.0,128.0,False
train,forged,6658,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6658.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6658.npy,109,678,1,109,6.220183486238532,109.0,False
train,forged,6676,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6676.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6676.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,6696,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6696.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6696.npy,256,256,1,256,1.0,256.0,False
train,forged,6729,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6729.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6729.npy,1056,597,1,1056,0.5653409090909091,1056.0,False
train,forged,6737,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6737.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6737.npy,256,256,2,256,1.0,128.0,False
train,forged,6775,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6775.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6775.npy,256,256,1,256,1.0,256.0,False
train,forged,6782,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6782.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6782.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,6800,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6800.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6800.npy,360,360,1,360,1.0,360.0,False
train,forged,6811,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6811.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6811.npy,186,518,1,186,2.78494623655914,186.0,False
train,forged,6845,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6845.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6845.npy,256,256,2,256,1.0,128.0,False
train,forged,6857,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6857.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6857.npy,256,320,1,256,1.25,256.0,False
train,forged,6892,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6892.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6892.npy,256,256,1,256,1.0,256.0,False
train,forged,6932,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6932.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6932.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,6942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6942.npy,512,687,2,512,1.341796875,256.0,False
train,forged,6959,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6959.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6959.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,6993,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6993.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6993.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,6999,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6999.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6999.npy,468,532,2,468,1.1367521367521367,234.0,False
train,forged,7004,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7004.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7004.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,7013,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7013.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7013.npy,512,512,2,512,1.0,256.0,False
train,forged,7050,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7050.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7050.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,7120,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7120.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7120.npy,512,560,2,512,1.09375,256.0,False
train,forged,7127,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7127.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7127.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,7130,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7130.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7130.npy,677,769,2,677,1.1358936484490398,338.5,False
train,forged,7146,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7146.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7146.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,7179,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7179.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7179.npy,256,256,1,256,1.0,256.0,False
train,forged,7210,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7210.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7210.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,7274,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7274.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7274.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,7279,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7279.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7279.npy,562,878,1,562,1.5622775800711743,562.0,False
train,forged,7282,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7282.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7282.npy,76,393,1,76,5.171052631578948,76.0,False
train,forged,732,/content/drive/MyDrive/Scientific Image Data/train_images/forged/732.png,/content/drive/MyDrive/Scientific Image Data/train_masks/732.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,7320,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7320.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7320.npy,256,256,1,256,1.0,256.0,False
train,forged,7333,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7333.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7333.npy,512,609,2,512,1.189453125,256.0,False
train,forged,7411,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7411.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7411.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,7430,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7430.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7430.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,745,/content/drive/MyDrive/Scientific Image Data/train_images/forged/745.png,/content/drive/MyDrive/Scientific Image Data/train_masks/745.npy,512,574,2,512,1.12109375,256.0,False
train,forged,7455,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7455.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7455.npy,1200,1600,3,1200,1.3333333333333333,400.0,False
train,forged,7465,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7465.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7465.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,7498,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7498.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7498.npy,1024,1280,2,1024,1.25,512.0,False
train,forged,751,/content/drive/MyDrive/Scientific Image Data/train_images/forged/751.png,/content/drive/MyDrive/Scientific Image Data/train_masks/751.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,752,/content/drive/MyDrive/Scientific Image Data/train_images/forged/752.png,/content/drive/MyDrive/Scientific Image Data/train_masks/752.npy,74,426,1,74,5.756756756756757,74.0,False
train,forged,7561,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7561.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7561.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,7574,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7574.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7574.npy,968,637,1,968,0.6580578512396694,968.0,False
train,forged,7610,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7610.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7610.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,7649,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7649.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7649.npy,1024,1280,1,1024,1.25,1024.0,False
train,forged,765,/content/drive/MyDrive/Scientific Image Data/train_images/forged/765.png,/content/drive/MyDrive/Scientific Image Data/train_masks/765.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,767,/content/drive/MyDrive/Scientific Image Data/train_images/forged/767.png,/content/drive/MyDrive/Scientific Image Data/train_masks/767.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,7698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/7698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/7698.npy,500,786,2,500,1.572,250.0,False
