sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,authentic,48981,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/48981.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,59375,/content/drive/MyDrive/Scientific Image Data/train_images/forged/59375.png,/content/drive/MyDrive/Scientific Image Data/train_masks/59375.npy,547.0,554.0,1.0,547.0,1.012797074954296,547.0,False,303038.0,2.0,623.0,0.002055847781466351,small,1,,forged_small,train
train,forged,12924,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12924.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12924.npy,2592.0,3888.0,2.0,2592.0,1.5,1296.0,False,10077696.0,2.0,550470.0,0.0546226042142966,large,1,,forged_large,train
train,authentic,14462,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/14462.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,31168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31168.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,292.0,0.00445556640625,small,1,,forged_small,train
train,authentic,35378,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35378.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,50000,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50000.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50000.npy,718.0,854.0,1.0,718.0,1.1894150417827298,718.0,False,613172.0,2.0,77238.0,0.12596465592036166,large,1,,forged_large,train
train,forged,48680,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48680.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48680.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,8071.0,0.0042036458333333335,small,1,,forged_small,train
train,forged,57713,/content/drive/MyDrive/Scientific Image Data/train_images/forged/57713.png,/content/drive/MyDrive/Scientific Image Data/train_masks/57713.npy,1200.0,1600.0,3.0,1200.0,1.3333333333333333,400.0,False,1920000.0,2.0,18526.0,0.009648958333333334,small,1,,forged_small,train
train,forged,11698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11698.npy,67.0,398.0,1.0,67.0,5.940298507462686,67.0,False,26666.0,2.0,3208.0,0.12030300757518939,large,1,,forged_large,train
train,authentic,28921,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28921.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,16648,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16648.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16648.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,5529.0,0.04266203703703704,medium,1,,forged_medium,train
train,forged,14436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14436.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,2413.0,0.02945556640625,medium,1,,forged_medium,train
train,authentic,2083,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2083.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,52396,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/52396.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38945,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38945.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,8733,/content/drive/MyDrive/Scientific Image Data/train_images/forged/8733.png,/content/drive/MyDrive/Scientific Image Data/train_masks/8733.npy,763.0,251.0,1.0,763.0,0.3289646133682831,763.0,False,191513.0,2.0,19626.0,0.1024786829092542,large,1,,forged_large,train
train,forged,34103,/content/drive/MyDrive/Scientific Image Data/train_images/forged/34103.png,/content/drive/MyDrive/Scientific Image Data/train_masks/34103.npy,512.0,550.0,1.0,512.0,1.07421875,512.0,False,281600.0,2.0,8510.0,0.030220170454545454,medium,1,,forged_medium,train
train,forged,41172,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41172.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41172.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,8954.0,0.008539199829101562,small,1,,forged_small,train
train,forged,38481,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38481.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38481.npy,79.0,482.0,1.0,79.0,6.10126582278481,79.0,False,38078.0,2.0,1746.0,0.04585324859498923,medium,1,,forged_medium,train
train,authentic,31301,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/31301.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,12912,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12912.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,32170,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/32170.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,24193,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24193.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,2087,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2087.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,55005,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55005.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55005.npy,293.0,380.0,2.0,293.0,1.2969283276450512,146.5,False,111340.0,2.0,15461.0,0.1388629423387821,large,1,,forged_large,train
train,authentic,17324,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17324.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38471,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38471.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,52298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52298.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,72148.0,0.06880569458007812,large,1,,forged_large,train
supplemental,forged,36602,/content/drive/MyDrive/Scientific Image Data/supplemental_images/36602.png,/content/drive/MyDrive/Scientific Image Data/supplemental_masks/36602.npy,2528.0,3488.0,2.0,2528.0,1.379746835443038,1264.0,False,8817664.0,2.0,830706.0,0.09420930532168156,large,1,,forged_large,train
train,forged,2050,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2050.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2050.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,349.0,0.0053253173828125,small,1,,forged_small,train
train,forged,30476,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30476.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30476.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,55586.0,0.08346246246246246,large,1,,forged_large,train
train,forged,62833,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62833.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62833.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,1005.0,0.003833770751953125,small,1,,forged_small,train
train,authentic,1173,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1173.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,20096,/content/drive/MyDrive/Scientific Image Data/train_images/forged/20096.png,/content/drive/MyDrive/Scientific Image Data/train_masks/20096.npy,512.0,740.0,1.0,512.0,1.4453125,512.0,False,378880.0,2.0,31826.0,0.08400021114864865,large,1,,forged_large,train
train,forged,56549,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56549.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56549.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,64830.0,0.09734234234234235,large,1,,forged_large,train
train,authentic,30909,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30909.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,2436,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2436.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,39903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39903.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,38160,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38160.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38160.npy,264.0,1267.0,1.0,264.0,4.799242424242424,264.0,False,334488.0,2.0,62798.0,0.18774365597570017,large,1,,forged_large,train
train,authentic,47790,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/47790.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,50793,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/50793.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,50267,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/50267.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,50229,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/50229.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,56376,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56376.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56376.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,115763.0,0.17381831831831832,large,1,,forged_large,train
train,forged,30909,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30909.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30909.npy,340.0,355.0,3.0,340.0,1.0441176470588236,113.33333333333333,False,120700.0,2.0,1202.0,0.00995857497928749,small,1,,forged_small,train
train,authentic,9096,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9096.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,8175,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/8175.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,51552,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/51552.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,13839,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13839.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,25764,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25764.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25764.npy,106.0,924.0,1.0,106.0,8.716981132075471,106.0,False,97944.0,2.0,4242.0,0.043310463121783875,medium,1,,forged_medium,train
train,forged,5227,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5227.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5227.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,56869.0,0.08538888888888889,large,1,,forged_large,train
train,authentic,16960,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16960.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30283,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30283.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30283.npy,512.0,687.0,1.0,512.0,1.341796875,512.0,False,351744.0,2.0,22078.0,0.06276723981077147,large,1,,forged_large,train
train,forged,28614,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28614.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28614.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,48112.0,0.07224024024024024,large,1,,forged_large,train
train,authentic,60057,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60057.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,29475,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29475.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,60122,/content/drive/MyDrive/Scientific Image Data/train_images/forged/60122.png,/content/drive/MyDrive/Scientific Image Data/train_masks/60122.npy,520.0,696.0,2.0,520.0,1.3384615384615384,260.0,False,361920.0,2.0,697.0,0.001925839964633068,small,1,,forged_small,train
train,forged,653,/content/drive/MyDrive/Scientific Image Data/train_images/forged/653.png,/content/drive/MyDrive/Scientific Image Data/train_masks/653.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,46195.0,0.06936186186186186,large,1,,forged_large,train
train,forged,27705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27705.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,539.0,0.0082244873046875,small,1,,forged_small,train
train,authentic,41926,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41926.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,25764,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/25764.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,44750,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44750.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,41090,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41090.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26430,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26430.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,9533,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9533.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,44000,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44000.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,45485,/content/drive/MyDrive/Scientific Image Data/train_images/forged/45485.png,/content/drive/MyDrive/Scientific Image Data/train_masks/45485.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,2122.0,0.00809478759765625,small,1,,forged_small,train
train,authentic,20755,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20755.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,14891,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14891.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14891.npy,617.0,1283.0,1.0,617.0,2.079416531604538,617.0,False,791611.0,2.0,18222.0,0.023018881748737702,medium,1,,forged_medium,train
train,forged,35871,/content/drive/MyDrive/Scientific Image Data/train_images/forged/35871.png,/content/drive/MyDrive/Scientific Image Data/train_masks/35871.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,578.0,0.008819580078125,small,1,,forged_small,train
train,authentic,1385,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1385.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,10476,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10476.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10476.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,40380.0,0.06063063063063063,large,1,,forged_large,train
train,forged,62748,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62748.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62748.npy,512.0,632.0,2.0,512.0,1.234375,256.0,False,323584.0,2.0,5391.0,0.01666027986550633,medium,1,,forged_medium,train
train,authentic,28578,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/28578.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,10152,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10152.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,32398,/content/drive/MyDrive/Scientific Image Data/train_images/forged/32398.png,/content/drive/MyDrive/Scientific Image Data/train_masks/32398.npy,3888.0,2592.0,2.0,3888.0,0.6666666666666666,1944.0,False,10077696.0,2.0,452216.0,0.044872955088147135,medium,1,,forged_medium,train
train,forged,26730,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26730.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26730.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,460.0,0.00701904296875,small,1,,forged_small,train
train,forged,19933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/19933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/19933.npy,631.0,211.0,1.0,631.0,0.33438985736925514,631.0,False,133141.0,2.0,8158.0,0.061273386860546335,large,1,,forged_large,train
