sample_source,sample_type,sample_id,image_path,mask_path,mask_height,mask_width,total_pixels,unique_values,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,5352,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5352.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5352.npy,90,466,41940,"[0, 1]",2,5478,0.13061516452074393,large
train,forged,53527,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53527.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53527.npy,256,320,81920,"[0, 1]",2,691,0.00843505859375,small
train,forged,53570,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53570.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53570.npy,279,516,143964,"[0, 1]",2,21734,0.15096829762996306,large
train,forged,53590,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53590.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53590.npy,785,881,691585,"[0, 1]",2,1657,0.002395945545377647,small
train,forged,53626,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53626.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53626.npy,1912,2568,4910016,"[0, 1]",2,291388,0.05934563146026408,large
train,forged,53648,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53648.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53648.npy,534,512,273408,"[0, 1]",2,18138,0.0663404143258427,large
train,forged,53675,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53675.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53675.npy,524,598,313352,"[0, 1]",2,652,0.0020807271056192396,small
train,forged,53763,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53763.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53763.npy,256,256,65536,"[0, 1]",2,263,0.0040130615234375,small
train,forged,53772,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53772.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53772.npy,1200,1600,1920000,"[0, 1]",2,3809,0.0019838541666666668,small
train,forged,53806,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53806.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53806.npy,1691,285,481935,"[0, 1]",2,21108,0.04379843754863208,medium
train,forged,5384,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5384.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5384.npy,666,1000,666000,"[0, 1]",2,65338,0.0981051051051051,large
train,forged,5385,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5385.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5385.npy,319,1713,546447,"[0, 1]",2,2958,0.0054131507721700365,small
train,forged,53877,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53877.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53877.npy,176,891,156816,"[0, 1]",2,8136,0.05188246097337006,large
train,forged,53882,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53882.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53882.npy,512,513,262656,"[0, 1]",2,6581,0.025055586013645225,medium
train,forged,53889,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53889.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53889.npy,512,578,295936,"[0, 1]",2,477,0.001611834991349481,small
train,forged,53912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53912.npy,666,1000,666000,"[0, 1]",2,53950,0.081006006006006,large
train,forged,53927,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53927.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53927.npy,131,1578,206718,"[0, 1]",2,19136,0.09257055505567972,large
train,forged,53951,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53951.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53951.npy,666,1000,666000,"[0, 1]",2,43715,0.06563813813813814,large
train,forged,53961,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53961.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53961.npy,1200,1600,1920000,"[0, 1]",2,11508,0.00599375,small
train,forged,53963,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53963.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53963.npy,70,632,44240,"[0, 1]",2,10414,0.23539783001808318,large
train,forged,53993,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53993.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53993.npy,90,1169,105210,"[0, 1]",2,9082,0.08632259290941925,large
train,forged,54000,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54000.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54000.npy,512,516,264192,"[0, 1]",2,42937,0.16252195373062014,large
train,forged,54002,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54002.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54002.npy,1200,1600,1920000,"[0, 1]",2,5950,0.0030989583333333333,small
train,forged,54003,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54003.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54003.npy,1912,2568,4910016,"[0, 1]",2,290857,0.059237485173164406,large
train,forged,54019,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54019.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54019.npy,256,256,65536,"[0, 1]",2,362,0.005523681640625,small
train,forged,54023,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54023.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54023.npy,256,256,65536,"[0, 1]",2,2174,0.033172607421875,medium
train,forged,54040,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54040.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54040.npy,117,603,70551,"[0, 1]",2,7840,0.1111252852546385,large
train,forged,54076,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54076.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54076.npy,666,1000,666000,"[0, 1]",2,71961,0.10804954954954955,large
train,forged,5410,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5410.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5410.npy,256,256,65536,"[0, 1]",2,226,0.003448486328125,small
train,forged,5412,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5412.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5412.npy,1200,1600,1920000,"[0, 1]",2,5338,0.0027802083333333333,small
train,forged,54150,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54150.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54150.npy,405,234,94770,"[0, 1]",2,950,0.010024269283528543,medium
train,forged,54152,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54152.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54152.npy,666,1000,666000,"[0, 1]",2,44991,0.06755405405405406,large
train,forged,5417,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5417.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5417.npy,666,1000,666000,"[0, 1]",2,52885,0.07940690690690691,large
train,forged,54268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54268.npy,256,256,65536,"[0, 1]",2,738,0.011260986328125,medium
train,forged,54274,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54274.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54274.npy,256,256,65536,"[0, 1]",2,205,0.0031280517578125,small
train,forged,54309,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54309.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54309.npy,223,444,99012,"[0, 1]",2,6102,0.06162889346745849,large
train,forged,5436,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5436.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5436.npy,90,1169,105210,"[0, 1]",2,11000,0.10455279916357761,large
train,forged,54386,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54386.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54386.npy,486,487,236682,"[0, 1]",2,5952,0.025147666489213374,medium
train,forged,54397,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54397.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54397.npy,256,256,65536,"[0, 1]",2,236,0.00360107421875,small
train,forged,54439,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54439.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54439.npy,256,320,81920,"[0, 1]",2,2376,0.02900390625,medium
train,forged,54475,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54475.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54475.npy,256,256,65536,"[0, 1]",2,353,0.0053863525390625,small
train,forged,54527,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54527.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54527.npy,513,512,262656,"[0, 1]",2,38305,0.14583714059454192,large
train,forged,54532,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54532.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54532.npy,110,602,66220,"[0, 1]",2,9450,0.1427061310782241,large
train,forged,54543,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54543.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54543.npy,1024,1024,1048576,"[0, 1]",2,1074,0.0010242462158203125,small
train,forged,54544,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54544.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54544.npy,69,807,55683,"[0, 1]",2,3468,0.06228112709444534,large
train,forged,54545,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54545.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54545.npy,512,512,262144,"[0, 1]",2,1530,0.00583648681640625,small
train,forged,54553,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54553.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54553.npy,520,696,361920,"[0, 1]",2,5910,0.016329575596816977,medium
train,forged,54573,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54573.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54573.npy,666,1000,666000,"[0, 1]",2,67932,0.102,large
train,forged,5462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5462.npy,256,256,65536,"[0, 1]",2,98,0.001495361328125,small
train,forged,54636,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54636.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54636.npy,520,696,361920,"[0, 1]",2,3899,0.010773099027409373,medium
train,forged,54680,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54680.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54680.npy,528,512,270336,"[0, 1]",2,22354,0.08268968986742424,large
train,forged,54689,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54689.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54689.npy,256,320,81920,"[0, 1]",2,2354,0.0287353515625,medium
train,forged,54710,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54710.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54710.npy,165,413,68145,"[0, 1]",2,5702,0.08367451757282265,large
train,forged,54735,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54735.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54735.npy,123,612,75276,"[0, 1]",2,5928,0.07875019926669855,large
train,forged,54737,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54737.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54737.npy,666,1000,666000,"[0, 1]",2,38909,0.05842192192192192,large
train,forged,54750,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54750.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54750.npy,1200,1600,1920000,"[0, 1]",2,6132,0.00319375,small
train,forged,54790,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54790.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54790.npy,256,320,81920,"[0, 1]",2,3010,0.0367431640625,medium
train,forged,54811,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54811.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54811.npy,1024,1024,1048576,"[0, 1]",2,2654,0.0025310516357421875,small
train,forged,54847,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54847.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54847.npy,256,256,65536,"[0, 1]",2,434,0.006622314453125,small
train,forged,54849,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54849.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54849.npy,256,256,65536,"[0, 1]",2,318,0.004852294921875,small
train,forged,54863,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54863.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54863.npy,1418,1440,2041920,"[0, 1]",2,54252,0.02656911142454161,medium
train,forged,54870,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54870.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54870.npy,203,481,97643,"[0, 1]",2,8736,0.08946877912395154,large
train,forged,54880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54880.npy,520,696,361920,"[0, 1]",2,2562,0.007078912466843501,small
train,forged,54922,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54922.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54922.npy,1912,2568,4910016,"[0, 1]",2,72391,0.014743536477274208,medium
train,forged,5494,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5494.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5494.npy,666,1000,666000,"[0, 1]",2,49841,0.07483633633633634,large
train,forged,54942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54942.npy,90,502,45180,"[0, 1]",2,2162,0.04785303231518371,medium
train,forged,54945,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54945.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54945.npy,3888,2592,10077696,"[0, 1]",2,343730,0.03410799452573286,medium
train,forged,54950,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54950.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54950.npy,360,360,129600,"[0, 1]",2,3300,0.02546296296296296,medium
train,forged,54974,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54974.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54974.npy,1200,1600,1920000,"[0, 1]",2,1196,0.0006229166666666667,tiny
train,forged,54998,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54998.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54998.npy,1200,1600,1920000,"[0, 1]",2,5566,0.0028989583333333332,small
train,forged,55005,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55005.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55005.npy,293,380,111340,"[0, 1]",2,15461,0.1388629423387821,large
train,forged,55025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55025.npy,512,730,373760,"[0, 1]",2,7201,0.019266374143835616,medium
train,forged,55030,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55030.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55030.npy,1912,2568,4910016,"[0, 1]",2,33184,0.006758430115095348,small
train,forged,55031,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55031.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55031.npy,512,640,327680,"[0, 1]",2,1584,0.004833984375,small
train,forged,55037,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55037.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55037.npy,441,260,114660,"[0, 1]",2,7418,0.06469562183847898,large
