sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,61674,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61674.png,,666,1000,,,1.5015015015015014
train,authentic,61741,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61741.png,,475,1413,,,2.9747368421052633
train,authentic,61744,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61744.png,,512,512,,,1.0
train,authentic,61868,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61868.png,,512,684,,,1.3359375
train,authentic,6187,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6187.png,,163,1382,,,8.478527607361963
train,authentic,61883,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61883.png,,512,515,,,1.005859375
train,authentic,6190,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6190.png,,256,320,,,1.25
train,authentic,61903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61903.png,,360,360,,,1.0
train,authentic,61946,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61946.png,,256,320,,,1.25
train,authentic,61966,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61966.png,,666,1000,,,1.5015015015015014
train,authentic,61997,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61997.png,,162,187,,,1.154320987654321
train,authentic,62029,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62029.png,,520,696,,,1.3384615384615384
train,authentic,62032,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62032.png,,666,1000,,,1.5015015015015014
train,authentic,62064,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62064.png,,1024,1024,,,1.0
train,authentic,62095,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62095.png,,79,679,,,8.594936708860759
train,authentic,6212,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6212.png,,1912,2568,,,1.3430962343096233
train,authentic,62151,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62151.png,,520,696,,,1.3384615384615384
train,authentic,62164,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62164.png,,1200,1600,,,1.3333333333333333
train,authentic,62195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62195.png,,512,687,,,1.341796875
train,authentic,62249,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62249.png,,512,512,,,1.0
train,authentic,62273,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62273.png,,3888,2592,,,0.6666666666666666
train,authentic,62284,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62284.png,,131,1578,,,12.045801526717558
train,authentic,62327,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62327.png,,1200,1600,,,1.3333333333333333
train,authentic,62330,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62330.png,,1200,1600,,,1.3333333333333333
train,authentic,62358,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62358.png,,1028,1384,,,1.3463035019455254
train,authentic,62359,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62359.png,,666,1000,,,1.5015015015015014
train,authentic,62463,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62463.png,,2592,3888,,,1.5
train,authentic,62504,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62504.png,,1200,1600,,,1.3333333333333333
train,authentic,62519,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62519.png,,123,435,,,3.5365853658536586
train,authentic,62623,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62623.png,,360,360,,,1.0
train,authentic,62625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62625.png,,520,696,,,1.3384615384615384
train,authentic,62628,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62628.png,,1200,1600,,,1.3333333333333333
train,authentic,62643,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62643.png,,666,1000,,,1.5015015015015014
train,authentic,6269,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6269.png,,256,256,,,1.0
train,authentic,62733,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62733.png,,256,320,,,1.25
train,authentic,62748,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62748.png,,512,632,,,1.234375
train,authentic,62754,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62754.png,,1024,1024,,,1.0
train,authentic,62767,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62767.png,,128,813,,,6.3515625
train,authentic,62793,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62793.png,,512,772,,,1.5078125
train,authentic,62828,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62828.png,,170,1581,,,9.3
train,authentic,62833,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62833.png,,512,512,,,1.0
train,authentic,62871,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62871.png,,1200,1600,,,1.3333333333333333
train,authentic,62893,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62893.png,,178,254,,,1.4269662921348314
train,authentic,6301,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6301.png,,256,320,,,1.25
train,authentic,63025,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63025.png,,1912,2568,,,1.3430962343096233
train,authentic,63046,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63046.png,,256,256,,,1.0
train,authentic,6309,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6309.png,,116,830,,,7.155172413793103
train,authentic,63095,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63095.png,,1912,2568,,,1.3430962343096233
train,authentic,63100,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63100.png,,666,1000,,,1.5015015015015014
train,authentic,63102,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63102.png,,256,256,,,1.0
train,authentic,63117,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63117.png,,256,320,,,1.25
train,authentic,63146,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63146.png,,666,1000,,,1.5015015015015014
train,authentic,63197,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63197.png,,1200,1600,,,1.3333333333333333
train,authentic,63205,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63205.png,,204,1867,,,9.151960784313726
train,authentic,63224,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63224.png,,144,652,,,4.527777777777778
train,authentic,63245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63245.png,,97,1150,,,11.855670103092784
train,authentic,63257,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63257.png,,666,1000,,,1.5015015015015014
train,authentic,63262,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63262.png,,512,512,,,1.0
train,authentic,63286,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63286.png,,512,512,,,1.0
train,authentic,633,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/633.png,,256,256,,,1.0
train,authentic,63306,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63306.png,,206,1301,,,6.315533980582524
train,authentic,63348,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63348.png,,3888,2592,,,0.6666666666666666
train,authentic,63350,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63350.png,,360,360,,,1.0
train,authentic,63355,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63355.png,,1200,1600,,,1.3333333333333333
train,authentic,63357,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63357.png,,922,771,,,0.8362255965292842
train,authentic,63371,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63371.png,,520,696,,,1.3384615384615384
train,authentic,63397,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63397.png,,1200,1600,,,1.3333333333333333
train,authentic,63425,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63425.png,,238,683,,,2.869747899159664
train,authentic,63427,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63427.png,,256,256,,,1.0
train,authentic,63456,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63456.png,,512,512,,,1.0
train,authentic,63531,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63531.png,,256,256,,,1.0
train,authentic,63547,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63547.png,,666,1000,,,1.5015015015015014
train,authentic,63654,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63654.png,,1040,1388,,,1.3346153846153845
train,authentic,63687,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63687.png,,666,1000,,,1.5015015015015014
train,authentic,63689,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63689.png,,72,641,,,8.902777777777779
train,authentic,63694,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63694.png,,3888,2592,,,0.6666666666666666
train,authentic,63707,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63707.png,,666,1000,,,1.5015015015015014
train,authentic,63713,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63713.png,,512,732,,,1.4296875
train,authentic,6372,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6372.png,,666,1000,,,1.5015015015015014
train,authentic,63757,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63757.png,,1200,1600,,,1.3333333333333333
train,authentic,63793,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63793.png,,360,360,,,1.0
train,authentic,63798,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63798.png,,98,588,,,6.0
train,authentic,63834,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63834.png,,360,360,,,1.0
train,authentic,63839,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63839.png,,415,477,,,1.1493975903614457
train,authentic,63871,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63871.png,,514,488,,,0.9494163424124513
train,authentic,639,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/639.png,,256,256,,,1.0
train,authentic,63918,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63918.png,,1200,1600,,,1.3333333333333333
train,authentic,63947,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63947.png,,341,763,,,2.2375366568914954
train,authentic,63968,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63968.png,,513,512,,,0.9980506822612085
train,authentic,64006,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64006.png,,360,360,,,1.0
train,authentic,64026,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64026.png,,512,697,,,1.361328125
train,authentic,6406,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6406.png,,512,774,,,1.51171875
train,authentic,6407,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6407.png,,256,256,,,1.0
train,authentic,64084,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64084.png,,1912,2568,,,1.3430962343096233
train,authentic,64116,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64116.png,,512,512,,,1.0
train,authentic,64120,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64120.png,,360,360,,,1.0
train,authentic,64128,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64128.png,,666,1000,,,1.5015015015015014
train,authentic,64134,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64134.png,,256,256,,,1.0
train,authentic,64165,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64165.png,,1717,447,,,0.2603377984857309
train,authentic,64173,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64173.png,,1912,2568,,,1.3430962343096233
train,authentic,6419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6419.png,,182,1144,,,6.285714285714286
train,authentic,64194,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64194.png,,256,256,,,1.0
train,authentic,64216,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64216.png,,512,512,,,1.0
train,authentic,64233,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64233.png,,520,696,,,1.3384615384615384
train,authentic,64239,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64239.png,,520,696,,,1.3384615384615384
train,authentic,64245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64245.png,,520,696,,,1.3384615384615384
train,authentic,64268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64268.png,,512,512,,,1.0
train,authentic,64280,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64280.png,,2592,3888,,,1.5
train,authentic,64285,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64285.png,,214,187,,,0.8738317757009346
train,authentic,64289,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64289.png,,1912,2568,,,1.3430962343096233
train,authentic,6432,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6432.png,,1200,1600,,,1.3333333333333333
train,authentic,64332,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64332.png,,1200,1600,,,1.3333333333333333
train,authentic,64360,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64360.png,,520,696,,,1.3384615384615384
train,authentic,64391,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64391.png,,360,360,,,1.0
train,authentic,64435,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64435.png,,70,510,,,7.285714285714286
train,authentic,64449,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64449.png,,256,256,,,1.0
train,authentic,6448,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6448.png,,256,256,,,1.0
train,authentic,64524,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64524.png,,167,610,,,3.6526946107784433
train,authentic,6454,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6454.png,,352,491,,,1.3948863636363635
