filename,filepath,label,width,height,channels,pixels,megapixels,aspect_ratio,brightness,contrast,entropy,r_mean,r_std,g_mean,g_std,b_mean,b_std,noise_mean,noise_std,ela_mean,ela_std,ela_max,fft_center,fft_total
52188.png,train_images\forged\52188.png,forged,1000,666,3,666000,0.666,1.5015,85.81,34.61,6.7826,74.62,56.3,93.43,31.62,76.0,34.53,4.4863,5.6383,2.8548,2.8247,50.0,12.7945,8.349
52192.png,train_images\forged\52192.png,forged,1068,364,3,388752,0.3888,2.9341,239.0,26.93,4.8225,238.36,27.11,239.0,26.94,239.45,26.46,0.4199,2.5153,0.5046,0.6319,15.0,12.1159,6.26
5220.png,train_images\forged\5220.png,forged,697,68,3,47396,0.0474,10.25,202.55,41.74,4.5586,202.55,41.74,202.55,41.74,202.55,41.74,0.752,1.4025,0.4469,0.5822,5.0,9.3844,4.8092
52205.png,train_images\forged\52205.png,forged,1000,666,3,666000,0.666,1.5015,150.2,44.98,7.2401,179.74,40.65,141.68,51.09,116.59,51.47,5.794,4.8383,4.0675,3.876,70.0,12.9976,8.2437
52207.png,train_images\forged\52207.png,forged,1134,162,3,183708,0.1837,7.0,178.29,37.28,6.8252,178.29,37.28,178.29,37.28,178.29,37.28,2.3325,4.2237,0.8667,0.8167,6.0,10.4899,6.1731
52254.png,train_images\forged\52254.png,forged,696,512,3,356352,0.3564,1.3594,87.76,22.07,5.9389,87.76,22.07,87.76,22.07,87.76,22.07,3.5053,3.909,1.0771,0.9391,12.0,11.8179,6.9599
5227.png,train_images\forged\5227.png,forged,1000,666,3,666000,0.666,1.5015,122.23,84.61,7.1167,95.68,112.89,131.35,78.85,144.81,56.24,4.0104,5.6039,2.7982,2.9605,64.0,13.7025,8.1556
52298.png,train_images\forged\52298.png,forged,1024,1024,3,1048576,1.0486,1.0,110.35,50.77,7.5498,110.35,50.77,110.35,50.77,110.35,50.77,9.446,10.602,2.0494,1.782,16.0,13.0548,8.8977
52302.png,train_images\forged\52302.png,forged,360,360,3,129600,0.1296,1.0,11.91,8.78,3.507,11.91,8.78,11.91,8.78,11.91,8.78,0.4679,0.3988,0.4358,0.545,3.0,10.1613,5.3263
5233.png,train_images\forged\5233.png,forged,428,159,3,68052,0.0681,2.6918,144.0,50.98,6.0455,146.04,49.87,145.08,51.53,132.86,51.06,1.1674,1.9255,1.0253,0.9526,13.0,10.6254,5.1451
5234.png,train_images\forged\5234.png,forged,1000,666,3,666000,0.666,1.5015,113.25,42.52,7.2816,113.32,57.07,115.98,48.68,99.15,48.78,6.4833,7.5021,3.687,3.1934,61.0,12.59,8.6782
52385.png,train_images\forged\52385.png,forged,533,74,3,39442,0.0394,7.2027,140.78,34.33,5.7655,140.78,34.33,140.78,34.33,140.78,34.33,0.7677,0.6483,0.6525,0.6485,5.0,8.3289,5.0268
52396.png,train_images\forged\52396.png,forged,513,223,3,114399,0.1144,2.3004,48.94,23.86,6.0317,48.94,23.86,48.94,23.86,48.94,23.86,1.0589,1.0022,0.7616,0.7373,6.0,9.4363,5.6143
5250.png,train_images\forged\5250.png,forged,512,512,3,262144,0.2621,1.0,107.38,22.45,6.4614,107.38,22.45,107.38,22.45,107.38,22.45,4.8727,4.1377,2.1058,1.7092,15.0,11.8159,7.8009
52521.png,train_images\forged\52521.png,forged,256,256,3,65536,0.0655,1.0,13.58,14.7,2.1829,13.58,14.7,13.58,14.7,13.58,14.7,0.7529,1.626,0.6016,0.6862,10.0,10.2643,5.9145
52524.png,train_images\forged\52524.png,forged,568,118,3,67024,0.067,4.8136,206.94,7.4,3.9561,206.94,7.4,206.94,7.4,206.94,7.4,1.3122,4.5774,0.619,0.6451,6.0,8.2463,5.3394
52559.png,train_images\forged\52559.png,forged,696,520,3,361920,0.3619,1.3385,30.72,32.34,4.4482,30.72,32.34,30.72,32.34,30.72,32.34,0.8618,1.202,0.5886,0.726,10.0,12.7212,6.58
52590.png,train_images\forged\52590.png,forged,1094,201,3,219894,0.2199,5.4428,204.96,29.33,4.8182,204.96,29.33,204.96,29.33,204.96,29.33,1.7034,5.3221,0.8439,0.7977,7.0,11.5413,6.2063
52639.png,train_images\forged\52639.png,forged,1024,1024,3,1048576,1.0486,1.0,92.74,53.24,7.3378,29.47,34.86,142.98,88.07,0.0,0.0,15.6069,13.0973,10.8032,11.3847,134.0,12.6034,9.4607
52644.png,train_images\forged\52644.png,forged,1000,666,3,666000,0.666,1.5015,112.71,84.54,6.689,83.81,113.0,121.93,78.16,141.0,53.0,3.369,4.885,2.4966,2.7131,71.0,13.7937,8.0517
52666.png,train_images\forged\52666.png,forged,256,256,3,65536,0.0655,1.0,17.83,19.3,5.1071,17.83,19.3,17.83,19.3,17.83,19.3,0.8353,1.1794,0.5445,0.6897,5.0,10.609,5.573
52678.png,train_images\forged\52678.png,forged,256,256,3,65536,0.0655,1.0,11.78,15.74,4.4502,11.78,15.74,11.78,15.74,11.78,15.74,0.6825,1.0518,0.4472,0.6308,5.0,10.3141,5.3934
5270.png,train_images\forged\5270.png,forged,733,512,3,375296,0.3753,1.4316,70.06,28.89,5.5539,70.06,28.89,70.06,28.89,70.06,28.89,1.0021,1.9686,0.5285,0.6159,7.0,12.2869,6.2822
52735.png,train_images\forged\52735.png,forged,858,204,3,175032,0.175,4.2059,233.52,45.09,4.3251,233.19,45.06,233.54,45.09,233.65,45.11,1.9785,6.7151,0.8484,0.793,7.0,11.4238,5.8879
52737.png,train_images\forged\52737.png,forged,411,198,3,81378,0.0814,2.0758,210.77,36.16,5.0403,210.77,36.16,210.77,36.16,210.77,36.16,1.3482,1.7217,0.9975,1.0367,13.0,10.0014,6.1258
52747.png,train_images\forged\52747.png,forged,744,804,3,598176,0.5982,0.9254,146.07,46.98,7.4389,168.06,38.92,130.2,52.14,170.06,46.6,6.8862,6.715,2.6844,2.8756,54.0,13.131,8.1341
5279.png,train_images\forged\5279.png,forged,1600,1200,3,1920000,1.92,1.3333,2.94,7.34,2.8117,5.71,9.58,2.1,7.49,0.12,1.04,0.5138,0.7466,0.6012,0.7721,32.0,12.6325,6.8111
52798.png,train_images\forged\52798.png,forged,256,256,3,65536,0.0655,1.0,4.29,5.47,2.1199,4.29,5.47,4.29,5.47,4.29,5.47,0.4883,0.6066,0.4327,0.5442,5.0,9.302,5.1907
52825.png,train_images\forged\52825.png,forged,320,256,3,81920,0.0819,1.25,208.33,19.21,4.4711,206.72,13.56,207.93,25.26,214.59,7.7,0.871,1.0573,2.5305,2.3308,34.0,10.5252,5.4876
52848.png,train_images\forged\52848.png,forged,788,97,3,76436,0.0764,8.1237,176.04,49.13,6.924,176.04,49.13,176.04,49.13,176.04,49.13,0.9677,1.0967,0.5926,0.6114,4.0,9.6987,5.307
52864.png,train_images\forged\52864.png,forged,2568,1912,3,4910016,4.91,1.3431,64.42,28.18,6.0772,64.42,28.18,64.42,28.18,64.42,28.18,0.5308,0.4452,0.5025,0.5628,7.0,15.0384,6.9647
52877.png,train_images\forged\52877.png,forged,633,2078,3,1315374,1.3154,0.3046,212.82,30.85,4.6781,212.82,30.85,212.82,30.85,212.82,30.85,0.4223,0.5493,0.3197,0.4757,14.0,12.9289,6.2783
52927.png,train_images\forged\52927.png,forged,1157,264,3,305448,0.3054,4.3826,219.7,59.68,4.8227,219.7,59.68,219.7,59.68,219.7,59.68,2.0231,4.016,1.0956,1.0131,12.0,12.5503,6.841
52991.png,train_images\forged\52991.png,forged,668,512,3,342016,0.342,1.3047,125.35,36.37,6.4904,125.35,36.37,125.35,36.37,125.35,36.37,2.9097,3.3108,1.1298,1.028,15.0,12.6372,7.2052
52999.png,train_images\forged\52999.png,forged,1000,666,3,666000,0.666,1.5015,106.23,46.84,7.244,95.34,63.89,113.48,42.86,97.62,36.27,6.3297,7.0238,3.4643,2.8463,40.0,12.8492,8.6763
53028.png,train_images\forged\53028.png,forged,3888,2592,3,10077696,10.0777,1.5,178.63,29.08,6.3468,159.59,33.21,199.72,34.25,120.0,40.88,0.9026,1.6788,1.2901,1.2407,51.0,15.1365,8.1576
53102.png,train_images\forged\53102.png,forged,696,520,3,361920,0.3619,1.3385,1.04,3.37,1.3824,3.19,10.04,0.0,0.0,0.84,7.08,0.2687,0.7743,0.5452,1.8671,94.0,10.1851,5.9881
53118.png,train_images\forged\53118.png,forged,696,520,3,361920,0.3619,1.3385,0.65,3.13,0.8788,2.1,10.02,0.0,0.0,0.17,3.32,0.1698,0.7289,0.3165,1.5696,110.0,10.0028,5.8847
5312.png,train_images\forged\5312.png,forged,1000,666,3,666000,0.666,1.5015,98.87,56.55,6.8487,102.02,69.83,103.43,54.63,67.12,59.92,4.3058,4.0867,4.0217,3.8066,52.0,13.258,8.3033
53132.png,train_images\forged\53132.png,forged,505,74,3,37370,0.0374,6.8243,141.93,68.28,6.9657,141.93,68.28,141.93,68.28,141.93,68.28,2.9874,2.7301,1.7383,1.4291,13.0,9.8226,6.4075
53137.png,train_images\forged\53137.png,forged,512,512,3,262144,0.2621,1.0,144.43,55.42,5.9667,144.43,55.42,144.43,55.42,144.43,55.42,2.6877,4.7626,1.1239,1.1166,12.0,12.5255,7.2631
53149.png,train_images\forged\53149.png,forged,326,112,3,36512,0.0365,2.9107,195.16,62.03,5.9342,202.42,54.97,187.43,69.28,215.92,48.87,3.0149,4.4868,2.1157,2.6194,35.0,10.6585,6.0264
53157.png,train_images\forged\53157.png,forged,696,520,3,361920,0.3619,1.3385,23.16,27.35,3.5332,23.16,27.35,23.16,27.35,23.16,27.35,0.6575,0.951,0.5001,0.649,7.0,12.5391,6.3782
53177.png,train_images\forged\53177.png,forged,696,520,3,361920,0.3619,1.3385,4.34,10.01,2.119,4.34,10.01,4.34,10.01,4.34,10.01,0.3845,0.7162,0.2884,0.509,9.0,11.5188,5.9813
53206.png,train_images\forged\53206.png,forged,1056,811,3,856416,0.8564,1.3021,211.71,30.58,6.6125,218.23,26.67,206.53,33.77,221.25,27.49,4.5764,4.8585,2.442,2.4916,44.0,12.9463,7.9226
53208.png,train_images\forged\53208.png,forged,642,90,3,57780,0.0578,7.1333,78.03,55.36,6.9055,78.03,55.36,78.03,55.36,78.03,55.36,1.9816,6.0002,0.5863,0.6173,6.0,9.3622,5.1322
53236.png,train_images\forged\53236.png,forged,2568,1912,3,4910016,4.91,1.3431,60.29,20.56,5.8934,60.29,20.56,60.29,20.56,60.29,20.56,0.5153,0.4012,0.4964,0.5567,4.0,14.6474,6.8901
53248.png,train_images\forged\53248.png,forged,360,360,3,129600,0.1296,1.0,11.56,8.9,3.6575,11.56,8.9,11.56,8.9,11.56,8.9,0.4618,0.3875,0.4214,0.5354,3.0,10.2855,5.37
53296.png,train_images\forged\53296.png,forged,512,526,3,269312,0.2693,0.9734,69.45,26.78,6.537,69.45,26.78,69.45,26.78,69.45,26.78,8.8629,7.4372,1.8767,1.5142,14.0,11.2585,7.7858
53356.png,train_images\forged\53356.png,forged,512,512,3,262144,0.2621,1.0,201.49,18.01,6.1305,214.53,15.75,192.94,20.76,211.27,15.82,4.5021,4.0733,2.5772,2.52,41.0,11.279,7.4143
53382.png,train_images\forged\53382.png,forged,1600,1200,3,1920000,1.92,1.3333,3.72,9.27,3.1297,6.74,11.84,2.89,9.6,0.18,1.29,0.5824,0.8877,0.6466,0.8413,33.0,12.6679,6.9737
53398.png,train_images\forged\53398.png,forged,256,256,3,65536,0.0655,1.0,11.31,19.34,3.5783,11.31,19.34,11.31,19.34,11.31,19.34,1.0884,1.7766,0.6627,0.7646,7.0,10.5229,5.7868
53404.png,train_images\forged\53404.png,forged,1000,666,3,666000,0.666,1.5015,93.2,39.39,6.6863,66.94,56.46,104.68,34.29,103.05,31.93,5.2051,6.0271,3.0177,2.5026,29.0,12.8525,8.4876
53433.png,train_images\forged\53433.png,forged,256,256,3,65536,0.0655,1.0,14.38,13.58,2.5695,14.38,13.58,14.38,13.58,14.38,13.58,0.8648,2.0991,0.6404,0.7449,12.0,10.0762,6.0022
53464.png,train_images\forged\53464.png,forged,1600,1200,3,1920000,1.92,1.3333,4.44,6.17,3.3822,7.98,8.13,3.5,6.25,0.18,1.07,0.6332,0.8434,0.6592,0.8417,39.0,12.1152,6.954
53495.png,train_images\forged\53495.png,forged,256,256,3,65536,0.0655,1.0,4.87,8.04,2.435,4.87,8.04,4.87,8.04,4.87,8.04,0.5411,0.7547,0.452,0.5624,6.0,9.6063,5.1805
5352.png,train_images\forged\5352.png,forged,466,90,3,41940,0.0419,5.1778,210.02,77.47,4.9615,210.02,77.47,210.02,77.47,210.02,77.47,2.1766,3.2182,1.1777,1.1519,14.0,10.5687,6.0049
53527.png,train_images\forged\53527.png,forged,320,256,3,81920,0.0819,1.25,34.85,29.55,6.0689,34.85,29.55,34.85,29.55,34.85,29.55,1.5431,2.0344,0.8359,0.9727,8.0,10.9297,6.2455
53570.png,train_images\forged\53570.png,forged,516,279,3,143964,0.144,1.8495,200.96,24.73,4.9245,200.96,24.73,200.96,24.73,200.96,24.73,2.0402,6.1229,0.9076,0.8005,10.0,9.8885,5.9673
53590.png,train_images\forged\53590.png,forged,881,785,3,691585,0.6916,1.1223,173.28,44.46,7.3911,190.51,35.4,161.08,49.4,190.9,46.5,6.3766,5.5647,4.6515,4.2289,59.0,13.2767,8.0985
53626.png,train_images\forged\53626.png,forged,2568,1912,3,4910016,4.91,1.3431,45.22,12.3,5.4378,45.22,12.3,45.22,12.3,45.22,12.3,0.4704,0.3548,0.4632,0.5384,6.0,13.4347,6.7848
53648.png,train_images\forged\53648.png,forged,512,534,3,273408,0.2734,0.9588,118.76,49.84,7.2276,118.76,49.84,118.76,49.84,118.76,49.84,1.7678,2.3783,0.8304,0.8002,7.0,12.5648,6.5053
53675.png,train_images\forged\53675.png,forged,598,524,3,313352,0.3134,1.1412,112.18,42.17,7.3367,139.42,37.44,92.57,45.15,141.68,46.21,5.3138,4.9263,3.4164,3.4964,51.0,12.45,7.2933
53763.png,train_images\forged\53763.png,forged,256,256,3,65536,0.0655,1.0,17.87,13.01,3.5687,17.87,13.01,17.87,13.01,17.87,13.01,0.9582,1.392,0.7075,0.7596,7.0,10.119,5.7937
53772.png,train_images\forged\53772.png,forged,1600,1200,3,1920000,1.92,1.3333,7.86,4.45,3.7822,12.84,6.17,6.83,4.4,0.26,0.82,0.6739,0.6831,0.7352,0.8447,29.0,11.8807,6.8861
53806.png,train_images\forged\53806.png,forged,285,1691,3,481935,0.4819,0.1685,208.75,16.77,5.1245,208.75,16.77,208.75,16.77,208.75,16.77,0.5092,2.7841,0.1601,0.3762,6.0,10.2937,5.242
5384.png,train_images\forged\5384.png,forged,1000,666,3,666000,0.666,1.5015,133.74,49.34,6.8871,174.22,51.21,122.42,52.13,85.74,55.62,3.741,4.5132,2.9586,3.396,52.0,13.1512,7.8248
5385.png,train_images\forged\5385.png,forged,1713,319,3,546447,0.5464,5.3699,165.59,8.46,3.0023,165.59,8.46,165.59,8.46,165.59,8.46,0.4156,0.3056,0.3844,0.4992,5.0,11.173,5.8351
53877.png,train_images\forged\53877.png,forged,891,176,3,156816,0.1568,5.0625,209.57,17.14,2.7375,209.57,17.14,209.57,17.14,209.57,17.14,0.3994,0.6466,0.3066,0.4727,4.0,11.078,4.8945
53882.png,train_images\forged\53882.png,forged,513,512,3,262656,0.2627,1.002,163.65,30.16,6.0778,163.65,30.16,163.65,30.16,163.65,30.16,5.843,4.8959,1.5881,1.3133,11.0,12.16,7.4005
53889.png,train_images\forged\53889.png,forged,578,512,3,295936,0.2959,1.1289,146.1,53.87,7.6618,146.1,53.87,146.1,53.87,146.1,53.87,14.7283,12.9026,3.0249,2.3951,20.0,11.7578,9.0827
53912.png,train_images\forged\53912.png,forged,1000,666,3,666000,0.666,1.5015,121.48,42.17,7.3036,117.82,53.35,125.13,51.01,112.49,52.98,6.93,7.7473,3.93,3.4833,83.0,12.5811,8.7532
53927.png,train_images\forged\53927.png,forged,1578,131,3,206718,0.2067,12.0458,219.2,36.53,4.9272,219.09,36.49,219.2,36.53,219.09,36.49,0.7685,1.1125,0.5227,0.621,6.0,11.3983,5.4881
53951.png,train_images\forged\53951.png,forged,1000,666,3,666000,0.666,1.5015,93.58,30.92,6.4995,67.75,53.34,104.96,28.53,102.56,39.05,5.0904,5.9088,3.2043,2.8214,50.0,12.4967,8.4755
53961.png,train_images\forged\53961.png,forged,1600,1200,3,1920000,1.92,1.3333,3.02,5.67,2.9981,5.85,7.51,2.18,5.77,0.11,0.85,0.5256,0.6726,0.606,0.7673,30.0,12.2348,6.7838
53963.png,train_images\forged\53963.png,forged,632,70,3,44240,0.0442,9.0286,165.65,16.73,5.2151,165.65,16.73,165.65,16.73,165.65,16.73,0.575,0.5265,0.5237,0.5952,4.0,7.8838,4.8616
53993.png,train_images\forged\53993.png,forged,1169,90,3,105210,0.1052,12.9889,206.11,71.22,6.3164,206.11,71.22,206.11,71.22,206.11,71.22,0.9324,1.1541,0.6028,0.6499,5.0,10.5713,5.4597
54000.png,train_images\forged\54000.png,forged,516,512,3,264192,0.2642,1.0078,110.34,61.16,7.5269,110.34,61.16,110.34,61.16,110.34,61.16,6.765,8.3833,1.8757,1.7039,15.0,12.7599,8.027
54002.png,train_images\forged\54002.png,forged,1600,1200,3,1920000,1.92,1.3333,3.36,3.4,3.01,6.52,4.65,2.42,3.39,0.11,0.65,0.5963,0.6005,0.656,0.7778,29.0,11.7877,6.7789
54003.png,train_images\forged\54003.png,forged,2568,1912,3,4910016,4.91,1.3431,46.28,13.59,5.4731,46.28,13.59,46.28,13.59,46.28,13.59,0.4681,0.3662,0.4612,0.538,6.0,14.0742,6.8145
54019.png,train_images\forged\54019.png,forged,256,256,3,65536,0.0655,1.0,4.64,6.66,2.5557,4.64,6.66,4.64,6.66,4.64,6.66,0.5132,0.5306,0.4479,0.5448,4.0,9.4702,5.1754
54023.png,train_images\forged\54023.png,forged,256,256,3,65536,0.0655,1.0,15.06,9.95,2.8451,15.06,9.95,15.06,9.95,15.06,9.95,0.7923,1.2928,0.6485,0.7141,8.0,9.8757,5.7625
54040.png,train_images\forged\54040.png,forged,603,117,3,70551,0.0706,5.1538,223.3,19.44,3.824,223.3,19.44,223.3,19.44,223.3,19.44,2.7307,12.9239,0.7364,0.7105,11.0,8.8621,5.6188
54076.png,train_images\forged\54076.png,forged,1000,666,3,666000,0.666,1.5015,87.75,33.54,6.6082,60.44,48.4,99.45,33.59,99.31,35.82,5.3422,6.0224,3.2129,2.7489,79.0,12.5891,8.5138
5410.png,train_images\forged\5410.png,forged,256,256,3,65536,0.0655,1.0,4.61,5.75,2.334,4.61,5.75,4.61,5.75,4.61,5.75,0.4823,0.535,0.432,0.5415,5.0,9.3318,5.154
5412.png,train_images\forged\5412.png,forged,1600,1200,3,1920000,1.92,1.3333,42.36,31.94,6.0071,58.42,38.29,41.77,34.44,3.32,3.67,1.3138,1.8922,1.3003,1.3124,58.0,13.9622,7.6687
54150.png,train_images\forged\54150.png,forged,234,405,3,94770,0.0948,0.5778,205.29,51.02,5.9696,214.18,41.84,197.89,57.92,220.14,42.05,3.1183,4.6239,1.7986,2.0528,31.0,11.6674,6.6731
54152.png,train_images\forged\54152.png,forged,1000,666,3,666000,0.666,1.5015,144.9,50.17,7.1083,181.23,44.36,136.21,56.41,94.3,55.23,3.548,3.899,2.9403,3.0068,45.0,13.1705,8.0103
5417.png,train_images\forged\5417.png,forged,1000,666,3,666000,0.666,1.5015,91.21,36.7,6.6334,65.6,56.72,102.36,32.04,101.26,30.74,5.0516,5.859,3.0376,2.557,43.0,12.6818,8.4434
54268.png,train_images\forged\54268.png,forged,256,256,3,65536,0.0655,1.0,9.95,14.07,4.0484,9.95,14.07,9.95,14.07,9.95,14.07,0.6091,0.9798,0.4077,0.6082,6.0,10.279,5.3449
54274.png,train_images\forged\54274.png,forged,256,256,3,65536,0.0655,1.0,18.06,18.83,3.3697,18.06,18.83,18.06,18.83,18.06,18.83,1.1877,2.8992,0.7457,0.9041,13.0,10.4014,6.2725
54309.png,train_images\forged\54309.png,forged,444,223,3,99012,0.099,1.991,211.69,40.22,4.3654,210.72,40.06,211.69,40.22,212.97,40.28,1.4697,6.0232,0.7575,0.7681,10.0,11.2585,5.6795
5436.png,train_images\forged\5436.png,forged,1169,90,3,105210,0.1052,12.9889,216.57,63.87,5.8789,216.57,63.87,216.57,63.87,216.57,63.87,0.8856,1.1988,0.577,0.6318,6.0,10.5242,5.4535
54386.png,train_images\forged\54386.png,forged,487,486,3,236682,0.2367,1.0021,242.69,28.46,4.5508,248.08,17.29,242.62,30.67,228.83,51.41,2.4674,4.1641,2.1568,2.9022,84.0,11.9631,7.5252
54397.png,train_images\forged\54397.png,forged,256,256,3,65536,0.0655,1.0,5.29,8.27,2.3744,5.29,8.27,5.29,8.27,5.29,8.27,0.5628,0.7375,0.4639,0.5629,5.0,9.6662,5.2668
54439.png,train_images\forged\54439.png,forged,320,256,3,81920,0.0819,1.25,205.12,23.88,4.7961,204.62,16.42,203.66,31.58,213.89,8.18,0.9749,1.2171,2.5759,2.3718,29.0,10.7302,5.5223
54475.png,train_images\forged\54475.png,forged,256,256,3,65536,0.0655,1.0,17.04,18.46,2.8097,17.04,18.46,17.04,18.46,17.04,18.46,1.1169,3.2108,0.6941,0.8803,13.0,10.2757,6.5164
54527.png,train_images\forged\54527.png,forged,512,513,3,262656,0.2627,0.9981,167.96,68.13,6.93,167.96,68.13,167.96,68.13,167.96,68.13,4.0073,5.2693,1.0666,0.9609,9.0,12.1022,6.8925
54532.png,train_images\forged\54532.png,forged,602,110,3,66220,0.0662,5.4727,209.56,28.99,4.9246,209.56,28.99,209.56,28.99,209.56,28.99,0.6573,0.8078,0.5147,0.6048,8.0,9.7337,5.061
54543.png,train_images\forged\54543.png,forged,1024,1024,3,1048576,1.0486,1.0,199.33,43.99,6.7072,199.33,43.99,199.33,43.99,199.33,43.99,13.337,14.1777,2.5084,2.2427,21.0,12.9904,9.4805
54544.png,train_images\forged\54544.png,forged,807,69,3,55683,0.0557,11.6957,111.89,33.3,5.5919,118.95,35.03,109.98,32.75,104.28,32.18,2.4383,4.4224,1.0723,0.9107,8.0,9.488,5.4076
54545.png,train_images\forged\54545.png,forged,512,512,3,262144,0.2621,1.0,117.34,34.84,7.0931,117.34,34.84,117.34,34.84,117.34,34.84,14.3035,16.1338,2.7367,2.2683,21.0,10.7086,9.0531
54553.png,train_images\forged\54553.png,forged,696,520,3,361920,0.3619,1.3385,5.07,4.15,2.1289,14.93,11.45,0.0,0.0,5.8,11.58,0.2016,0.4246,0.832,1.5224,81.0,10.5293,5.317
54573.png,train_images\forged\54573.png,forged,1000,666,3,666000,0.666,1.5015,99.04,73.54,7.7763,142.94,93.54,87.53,76.63,43.16,54.03,4.369,5.6314,3.4094,3.564,77.0,13.3594,8.4083
5462.png,train_images\forged\5462.png,forged,256,256,3,65536,0.0655,1.0,14.05,12.03,2.3213,14.05,12.03,14.05,12.03,14.05,12.03,0.8037,1.6611,0.6164,0.6855,9.0,9.8562,5.8141
54636.png,train_images\forged\54636.png,forged,696,520,3,361920,0.3619,1.3385,21.26,23.11,3.4921,21.26,23.11,21.26,23.11,21.26,23.11,0.5989,0.8176,0.48,0.6195,7.0,12.3859,6.2454
54680.png,train_images\forged\54680.png,forged,512,528,3,270336,0.2703,0.9697,146.96,34.88,6.4211,146.96,34.88,146.96,34.88,146.96,34.88,7.6411,6.6283,1.706,1.3952,12.0,11.6022,7.6652
54689.png,train_images\forged\54689.png,forged,320,256,3,81920,0.0819,1.25,138.03,40.72,6.3873,152.95,33.15,119.01,51.37,196.88,6.94,1.1965,1.4979,1.6389,1.6357,26.0,10.9414,5.7711
54710.png,train_images\forged\54710.png,forged,413,165,3,68145,0.0681,2.503,142.59,32.23,5.8047,117.1,21.59,148.85,36.4,177.43,39.05,0.6863,0.5909,0.9852,0.8957,11.0,10.1021,5.1958
54735.png,train_images\forged\54735.png,forged,612,123,3,75276,0.0753,4.9756,203.69,57.76,6.6351,203.69,57.76,203.69,57.76,203.69,57.76,0.7509,0.8419,0.5238,0.6007,4.0,10.3647,5.0515
54737.png,train_images\forged\54737.png,forged,1000,666,3,666000,0.666,1.5015,68.9,57.1,7.1627,55.14,80.27,78.03,60.67,58.08,50.77,4.5626,5.2652,3.531,3.4653,75.0,13.3768,8.3969
54750.png,train_images\forged\54750.png,forged,1600,1200,3,1920000,1.92,1.3333,3.08,2.1,2.8447,6.07,2.99,2.16,2.08,0.09,0.54,0.5755,0.5599,0.634,0.7581,33.0,10.8152,6.7391
54790.png,train_images\forged\54790.png,forged,320,256,3,81920,0.0819,1.25,147.05,37.99,6.2382,158.0,33.62,131.71,46.2,197.34,8.95,1.3731,1.9506,1.7295,1.7661,29.0,11.3043,5.8545
54811.png,train_images\forged\54811.png,forged,1024,1024,3,1048576,1.0486,1.0,146.03,16.46,5.1207,146.03,16.46,146.03,16.46,146.03,16.46,2.061,1.6616,1.5809,1.2779,14.0,12.7745,7.7381
54847.png,train_images\forged\54847.png,forged,256,256,3,65536,0.0655,1.0,18.75,17.89,3.5188,18.75,17.89,18.75,17.89,18.75,17.89,1.0419,2.0018,0.7283,0.856,11.0,10.5048,6.0272
54849.png,train_images\forged\54849.png,forged,256,256,3,65536,0.0655,1.0,4.84,7.45,2.592,4.84,7.45,4.84,7.45,4.84,7.45,0.5437,0.6594,0.4603,0.5522,6.0,9.5403,5.2927
54863.png,train_images\forged\54863.png,forged,1440,1418,3,2041920,2.0419,1.0155,191.45,23.47,4.3436,191.45,23.47,191.45,23.47,191.45,23.47,0.703,0.6267,0.4594,0.5445,5.0,13.7413,6.6076
54870.png,train_images\forged\54870.png,forged,481,203,3,97643,0.0976,2.3695,207.26,24.62,4.3595,207.11,24.32,207.24,24.75,207.21,24.6,2.7785,6.2358,1.3179,1.1388,11.0,9.9901,6.4551
54880.png,train_images\forged\54880.png,forged,696,520,3,361920,0.3619,1.3385,4.97,4.13,1.9381,14.71,11.71,0.0,0.0,5.52,10.45,0.2502,0.6125,0.9107,1.7386,63.0,10.5052,5.6332
54922.png,train_images\forged\54922.png,forged,2568,1912,3,4910016,4.91,1.3431,89.12,21.56,6.2078,89.12,21.56,89.12,21.56,89.12,21.56,0.6125,0.4731,0.56,0.5916,4.0,14.0647,7.013
5494.png,train_images\forged\5494.png,forged,1000,666,3,666000,0.666,1.5015,102.6,46.02,7.294,89.68,61.74,109.94,42.78,98.77,38.1,6.7283,7.3958,3.5499,2.9678,44.0,12.8134,8.732
54942.png,train_images\forged\54942.png,forged,502,90,3,45180,0.0452,5.5778,231.54,41.61,4.6318,231.54,41.61,231.54,41.61,231.54,41.61,1.5723,2.1539,1.0998,1.0946,12.0,10.0691,6.0394
54945.png,train_images\forged\54945.png,forged,2592,3888,3,10077696,10.0777,0.6667,179.78,35.73,6.357,157.87,34.11,201.0,43.53,128.1,38.49,1.2094,2.104,1.2463,1.2497,27.0,15.496,8.4363
54950.png,train_images\forged\54950.png,forged,360,360,3,129600,0.1296,1.0,9.07,7.49,3.4828,9.07,7.49,9.07,7.49,9.07,7.49,0.4359,0.3597,0.3974,0.5245,4.0,9.9368,5.3061
54974.png,train_images\forged\54974.png,forged,1600,1200,3,1920000,1.92,1.3333,30.26,28.27,5.7329,47.67,36.35,26.78,29.32,2.52,4.05,1.3649,2.4627,1.2885,1.4672,46.0,13.8329,7.8013
54998.png,train_images\forged\54998.png,forged,1600,1200,3,1920000,1.92,1.3333,2.89,7.85,2.7374,5.53,10.27,2.09,8.01,0.13,1.02,0.5082,0.7042,0.6222,0.795,28.0,12.7539,6.7976
